px py yaw vaim_x vaim_y vset_x vset_y min_dist
-1.66221 -0.394687 -1.48332 1.35509 -0.078181 0.134269 -0.0528701 0.199099
-1.66418 -0.401975 -1.47592 1.33615 -0.0733762 0.117868 -0.0459865 0.198112
-1.66538 -0.408804 -1.46692 1.33615 -0.0733762 0.117868 -0.0459865 0.198112
-1.66673 -0.415375 -1.45836 1.34678 -0.0741359 0.101216 -0.0387658 0.195953
-1.66794 -0.421403 -1.45325 1.34675 -0.0747312 0.101334 -0.0440689 0.193945
-1.66893 -0.4269 -1.44455 1.34982 -0.0733831 0.101334 -0.0440689 0.193945
-1.67017 -0.432555 -1.43456 1.34916 -0.0846673 0.0828682 -0.0382779 0.192885
-1.67135 -0.437585 -1.42628 1.33336 -0.093368 0.0734049 -0.0321458 0.189545
-1.67219 -0.441723 -1.41942 1.33336 -0.093368 0.0734049 -0.0321458 0.191579
-1.67294 -0.445943 -1.41303 1.33302 -0.0981585 0.0752258 -0.028369 0.191579
-1.67363 -0.449897 -1.40599 1.36425 -0.0878939 0.0881191 -0.0190261 0.190493
-1.67414 -0.454366 -1.39824 1.36425 -0.0878939 0.0881191 -0.0190261 0.190255
-1.674 -0.459165 -1.39179 1.34671 -0.11376 0.0832825 -0.0179458 0.190255
-1.67407 -0.463417 -1.38899 1.34885 -0.0846496 0.109275 -0.0243918 0.189225
-1.67424 -0.468677 -1.38556 1.33572 -0.105896 0.11293 -0.0274442 0.189335
-1.6746 -0.474918 -1.3793 1.33572 -0.105896 0.11293 -0.0274442 0.189335
-1.67505 -0.481267 -1.37251 1.33564 -0.10684 0.1362 -0.0325196 0.188338
-1.6753 -0.488095 -1.36773 1.35407 -0.0967454 0.155148 -0.0389905 0.188785
-1.67564 -0.496547 -1.36462 1.35407 -0.0967454 0.155148 -0.0389905 0.190027
-1.67586 -0.504878 -1.35798 1.34567 -0.107796 0.150271 -0.0369151 0.190027
-1.67573 -0.513046 -1.35634 1.34492 -0.116837 0.148892 -0.0339262 0.191649
-1.67604 -0.520639 -1.35313 1.33697 -0.117913 0.148892 -0.0339262 0.192933
-1.6764 -0.528669 -1.34886 1.33946 -0.0851262 0.282149 -0.0514164 0.192933
-1.67726 -0.541222 -1.34312 1.33497 -0.138759 0.508874 -0.0784582 0.197673
-1.67734 -0.562071 -1.33801 1.33431 -0.144967 0.680662 -0.0828418 0.202157
-1.67707 -0.592304 -1.34351 1.33431 -0.144967 0.680662 -0.0828418 0.202157
-1.67543 -0.626753 -1.34193 1.35272 -0.128314 0.939074 -0.103432 0.215493
-1.67351 -0.668374 -1.34668 1.35497 -0.101764 1.34647 -0.109651 0.231262
-1.66989 -0.720484 -1.35971 1.3626 -0.0934634 1.34586 -0.10899 0.231262
-1.66581 -0.774835 -1.37285 1.36389 -0.0720535 1.36389 -0.0720535 0.257868
-1.66032 -0.847414 -1.37323 1.34656 -0.0278594 1.34656 -0.0278594 0.326205
-1.65369 -0.915722 -1.36863 1.33968 0.00127624 1.33968 0.00127624 0.326205
-1.64646 -0.972712 -1.37505 1.33763 0.0740831 1.33763 0.0740831 0.40686
-1.64002 -1.01979 -1.38124 1.29452 0.37068 1.29452 0.37068 0.498577
-1.63122 -1.07246 -1.365 1.29452 0.37068 1.29452 0.37068 0.498577
-1.61637 -1.12725 -1.34109 1.17543 0.616487 1.17543 0.616487 0.569547
-1.59622 -1.18411 -1.31329 1.16207 0.641315 1.16207 0.641315 0.638973
-1.5723 -1.2423 -1.28624 1.16207 0.641315 1.16207 0.641315 0.638973
-1.54039 -1.29615 -1.2417 1.04036 0.891125 1.04036 0.891125 0.717887
-1.49947 -1.34426 -1.17551 1.02724 0.906218 1.02724 0.906218 0.785377
-1.45171 -1.38605 -1.11078 0.976745 1.021 0.976745 1.021 0.785377
-1.39873 -1.42185 -1.04942 0.966235 1.03095 0.966235 1.03095 0.831458
-1.34206 -1.45338 -0.992996 0.952945 0.994774 0.952945 0.994774 0.862546
-1.2884 -1.47865 -0.944037 0.952945 0.994774 0.952945 0.994774 0.862546
-1.22064 -1.50456 -0.878997 0.970508 0.924845 0.970508 0.924845 0.866492
-1.15647 -1.52336 -0.833644 0.970029 0.925348 0.970029 0.925348 0.877973
-1.09019 -1.53824 -0.780611 0.970029 0.925348 0.970029 0.925348 0.877973
-1.02392 -1.54879 -0.725197 0.977986 0.823488 0.977986 0.823488 0.870869
-0.958692 -1.55585 -0.669652 0.97863 0.822722 0.97863 0.822722 0.87318
-0.893908 -1.56031 -0.618361 1.17256 0.797679 1.17256 0.797679 0.87318
-0.828259 -1.56529 -0.572416 1.17233 0.798008 1.17233 0.798008 0.871626
-0.760482 -1.57063 -0.531224 1.20241 0.68531 1.20241 0.68531 0.888867
-0.692064 -1.57497 -0.497259 1.20241 0.68531 1.20241 0.68531 0.888867
-0.623619 -1.57826 -0.459277 1.20104 0.687694 1.20104 0.687694 0.914654
-0.555068 -1.58122 -0.422805 1.28249 0.592598 1.28249 0.592598 0.948519
-0.486707 -1.58259 -0.391212 1.28249 0.592598 1.28249 0.592598 0.948519
-0.418676 -1.58378 -0.362871 1.33987 0.492295 1.33987 0.492295 0.995162
-0.349251 -1.58745 -0.338586 1.33987 0.492295 1.33987 0.492295 0.995162
-0.278645 -1.59283 -0.314776 1.35588 0.417267 1.35588 0.417267 1.04194
-0.207508 -1.59827 -0.292064 1.3553 0.419146 1.3553 0.419146 1.1207
-0.136007 -1.60355 -0.272617 1.3553 0.419146 1.3553 0.419146 1.1207
-0.0646371 -1.60818 -0.254629 1.35594 0.372121 1.35594 0.372121 1.0651
0.006767 -1.61235 -0.230914 1.35702 0.368168 1.35702 0.368168 0.970877
0.0780661 -1.61518 -0.205522 1.35142 0.321927 1.35142 0.321927 0.970877
0.149093 -1.61714 -0.189164 1.35044 0.325993 1.35044 0.325993 0.874091
0.220366 -1.61813 -0.171522 1.36818 0.257595 1.36818 0.257595 0.788199
0.291531 -1.6194 -0.155292 1.36818 0.257595 1.36818 0.257595 0.788199
0.363067 -1.62096 -0.142116 1.35831 0.218342 1.332 0.222307 0.690966
0.43447 -1.62187 -0.126153 1.35831 0.218342 1.332 0.222307 0.618075
0.504954 -1.62194 -0.111335 1.35908 0.213497 1.14206 0.246207 0.618075
0.570498 -1.62041 -0.10139 1.40479 0.186086 1.01751 0.244459 0.537052
0.628672 -1.61718 -0.0945348 1.40479 0.186086 1.01751 0.244459 0.537052
0.682939 -1.61279 -0.0827067 1.34252 0.352244 0.928204 0.357408 0.461679
0.734951 -1.60436 -0.061894 1.3449 0.343043 0.851 0.33809 0.431174
0.783006 -1.59275 -0.0374865 1.28759 0.377163 0.851 0.33809 0.431174
0.828788 -1.58021 -0.0103893 1.29256 0.359782 0.803329 0.297862 0.412671
0.872574 -1.56728 0.0129737 1.29757 0.341268 0.757715 0.23142 0.409347
0.913724 -1.55525 0.040107 1.30742 0.41411 0.757715 0.23142 0.409347
0.953181 -1.54409 0.0699835 1.3113 0.401631 0.741999 0.109124 0.376393
0.991407 -1.53494 0.100268 1.28569 0.373172 0.722764 -0.0119736 0.348783
1.02956 -1.53099 0.132996 1.28569 0.373172 0.722764 -0.0119736 0.348783
1.0669 -1.52863 0.163208 1.29247 0.348967 0.674347 -0.0859915 0.329667
1.10358 -1.52632 0.192464 1.29753 0.329641 0.64648 -0.145647 0.317609
1.13785 -1.52613 0.216784 1.29753 0.329641 0.64648 -0.145647 0.317609
1.17255 -1.527 0.246963 1.2435 0.319272 0.584233 -0.138044 0.307927
1.20549 -1.52667 0.276664 1.24612 0.308877 0.535243 -0.136134 0.300248
1.23515 -1.5262 0.310554 1.23847 0.396364 0.535243 -0.136134 0.300248
1.26401 -1.52485 0.347466 1.24123 0.387632 0.482853 -0.116413 0.292453
1.29121 -1.52277 0.384197 1.19649 0.408689 0.482853 -0.116413 0.283377
1.31714 -1.51919 0.422101 1.19953 0.399658 0.495892 -0.170936 0.283377
1.34329 -1.51622 0.456817 1.20321 0.388441 0.466645 -0.180373 0.27222
1.37036 -1.5133 0.496839 1.23635 0.406803 0.43971 -0.194668 0.262161
1.39562 -1.51102 0.532124 1.23635 0.406803 0.43971 -0.194668 0.262161
1.41584 -1.50973 0.562311 1.20995 0.343111 0.442766 -0.19992 0.255196
1.44525 -1.50674 0.610824 1.20995 0.343111 0.442766 -0.19992 0.251645
1.47038 -1.50207 0.647322 1.21292 0.332465 0.463759 -0.186209 0.251645
1.49303 -1.49636 0.677306 1.21442 0.326932 0.499959 -0.163541 0.250011
1.52071 -1.48719 0.71797 1.21508 0.324494 0.474909 -0.118674 0.251178
1.54536 -1.47596 0.761497 1.31339 0.344216 0.474909 -0.118674 0.251178
1.5683 -1.46359 0.800417 1.31265 0.347006 0.405963 -0.02947 0.251505
1.58703 -1.45036 0.838566 1.34158 0.346474 0.405963 -0.02947 0.254983
1.60256 -1.43566 0.87845 1.34121 0.347912 0.359553 0.0504156 0.254983
1.61555 -1.42133 0.911436 1.34741 0.30932 0.325824 0.0674579 0.252329
1.62534 -1.40634 0.938776 1.34741 0.30932 0.325824 0.0674579 0.25104
1.63372 -1.39129 0.980563 1.37541 0.289221 0.315985 0.0846317 0.25104
1.64113 -1.37549 1.01255 1.3763 0.284922 0.298584 0.0983753 0.24613
1.64688 -1.35944 1.04741 1.3785 0.274066 0.330761 0.0877997 0.240731
1.65224 -1.34361 1.07662 1.37441 0.23467 0.330761 0.0877997 0.240731
1.6587 -1.32676 1.10253 1.377 0.218926 0.368891 0.080975 0.235984
1.66454 -1.30927 1.1313 1.38554 0.17247 0.419624 0.0695669 0.234411
1.67168 -1.29014 1.14966 1.38554 0.17247 0.419624 0.0695669 0.234411
1.67857 -1.27159 1.16364 1.37463 0.151845 0.448001 0.0576243 0.234799
1.68694 -1.24696 1.18749 1.37504 0.148061 0.417604 0.0734982 0.239469
1.69348 -1.22457 1.20236 1.37504 0.148061 0.417604 0.0734982 0.239469
1.69964 -1.20281 1.22326 1.38824 0.16485 0.403048 0.089443 0.246887
1.70365 -1.18536 1.23692 1.38547 0.186635 0.386823 0.104926 0.253266
1.70846 -1.16092 1.2574 1.39651 0.189628 0.386823 0.104926 0.253266
1.71043 -1.14085 1.27508 1.39522 0.198907 0.389789 0.110395 0.255754
1.71287 -1.12015 1.29376 1.37425 0.183362 0.393726 0.106029 0.258928
1.71441 -1.099 1.30725 1.37425 0.183362 0.393726 0.106029 0.258928
1.71574 -1.07815 1.31774 1.3746 0.180656 0.368913 0.110091 0.25885
1.71681 -1.05735 1.33506 1.35609 0.15378 0.399112 0.102639 0.259096
1.7181 -1.03655 1.34694 1.35609 0.15378 0.399112 0.102639 0.259096
1.71912 -1.01525 1.35955 1.33484 0.137713 0.436053 0.0735992 0.257718
1.72068 -0.992698 1.37226 1.3368 0.117121 0.444985 0.0531938 0.258487
1.72382 -0.969674 1.38432 1.3227 0.105731 0.444985 0.0531938 0.256875
1.72744 -0.9464 1.39463 1.32339 0.0967522 0.43644 0.0476073 0.256875
1.73041 -0.923481 1.4009 1.33184 0.0919898 0.396074 0.070888 0.259981
1.73254 -0.901822 1.40554 1.33005 0.115046 0.348432 0.0956506 0.261678
1.73235 -0.882597 1.41274 1.33005 0.115046 0.348432 0.0956506 0.261678
1.73136 -0.864119 1.4184 1.33522 0.121865 0.343348 0.099721 0.260965
1.7304 -0.846245 1.42849 1.33545 0.119272 0.338229 0.0975149 0.259215
1.72917 -0.828006 1.43544 1.35731 0.114891 0.338229 0.0975149 0.259215
1.72775 -0.809868 1.43511 1.35786 0.108205 0.308116 0.0981539 0.253751
1.726 -0.79235 1.44274 1.34559 0.0807059 0.328109 0.0797874 0.249082
1.72446 -0.775753 1.44394 1.34559 0.0807059 0.328109 0.0797874 0.249082
1.72352 -0.758676 1.44773 1.34728 0.0444306 0.349885 0.058741 0.243825
1.7234 -0.740927 1.45234 1.36878 0.0192431 0.339648 0.0513316 0.243453
1.72429 -0.722557 1.45423 1.36878 0.0192431 0.339648 0.0513316 0.243453
1.72527 -0.704533 1.46005 1.36938 -0.0145438 0.379816 0.0177818 0.245179
1.72661 -0.685998 1.46256 1.36879 -0.0425224 0.417823 -0.0140933 0.244848
1.72981 -0.665336 1.46364 1.3539 -0.0456791 0.417823 -0.0140933 0.244848
1.73326 -0.648146 1.46825 1.35274 -0.0723501 0.469884 -0.0376476 0.246125
1.73905 -0.620577 1.4692 1.35182 -0.0878325 0.504941 -0.0717589 0.250429
1.7447 -0.598119 1.47042 1.3346 -0.0920572 0.504941 -0.0717589 0.250429
1.75244 -0.569411 1.47119 1.33368 -0.104497 0.462102 -0.120232 0.254756
1.76071 -0.545454 1.47345 1.33258 -0.117761 0.448799 -0.203712 0.263046
1.7716 -0.523035 1.47752 1.33258 -0.117761 0.448799 -0.203712 0.274212
1.78493 -0.501562 1.4799 1.34237 -0.114797 0.422108 -0.21069 0.274212
1.79824 -0.480425 1.4835 1.34387 -0.101923 0.412033 -0.202425 0.270106
1.81052 -0.459436 1.48547 1.34387 -0.101923 0.412033 -0.202425 0.260834
1.82297 -0.439664 1.48969 1.35323 -0.0856969 0.395525 -0.171117 0.260834
1.83476 -0.420601 1.49298 1.35367 -0.0783622 0.377236 -0.133519 0.256231
1.84354 -0.400507 1.50615 1.34069 -0.0490237 0.358207 -0.0987817 0.257068
1.85109 -0.382319 1.50988 1.34069 -0.0490237 0.358207 -0.0987817 0.257068
1.85644 -0.364134 1.51432 1.34929 -0.0210914 0.339561 -0.0669053 0.258566
1.86166 -0.346443 1.52071 1.34945 0.00363028 0.310322 -0.0395063 0.256635
1.86717 -0.330413 1.53312 1.34945 0.00363028 0.310322 -0.0395063 0.256635
1.87041 -0.31489 1.53883 1.3528 0.0219148 0.293539 -0.0334171 0.252097
1.87333 -0.299579 1.53707 1.35258 0.0324788 0.286248 -0.0207363 0.246825
1.876 -0.284672 1.54812 1.37467 0.044998 0.286248 -0.0207363 0.246825
1.87753 -0.26984 1.56441 1.37435 0.0538269 0.27947 -0.0150067 0.242303
1.88066 -0.256051 1.56533 1.35577 0.0573153 0.259906 -0.017719 0.237674
1.88177 -0.241613 1.57373 1.35577 0.0573153 0.259906 -0.017719 0.237674
1.88322 -0.227905 1.59179 1.38882 0.0789287 0.244011 -0.0165639 0.232712
1.88428 -0.215248 1.59432 1.38822 0.0888312 0.24853 -0.008013 0.228611
1.88603 -0.203116 1.60244 1.38822 0.0888312 0.24853 -0.008013 0.224499
1.88676 -0.190469 1.61797 1.37925 0.103768 0.268423 0.00500484 0.224499
1.88719 -0.17694 1.62696 1.37855 0.112699 0.285644 0.009114 0.222854
1.88704 -0.162485 1.63535 1.37327 0.112687 0.285644 0.009114 0.220802
1.88613 -0.146818 1.65036 1.37174 0.129944 0.268395 0.00950757 0.220802
1.88544 -0.13243 1.65328 1.36247 0.143507 0.285729 0.0134774 0.21878
1.88487 -0.117982 1.67026 1.36247 0.143548 0.352536 0.0328637 0.219449
1.88373 -0.101142 1.67294 1.36247 0.143548 0.352536 0.0328637 0.219449
1.88205 -0.0833411 1.68453 1.36724 0.152092 0.420698 0.065494 0.221065
1.87801 -0.0623606 1.69636 1.36717 0.152708 0.470704 0.100694 0.225207
1.87364 -0.0399247 1.7013 1.36216 0.152767 0.470704 0.100694 0.225207
1.86714 -0.0150271 1.71338 1.36259 0.14892 0.523963 0.137175 0.228937
1.85906 0.010618 1.71951 1.38265 0.140389 0.577324 0.145549 0.235915
1.85124 0.0350488 1.73206 1.38265 0.140389 0.577324 0.145549 0.235915
1.84149 0.0667499 1.73827 1.38428 0.12325 0.577174 0.104146 0.247162
1.83214 0.0955998 1.75259 1.39288 0.0966594 0.589805 0.0394914 0.265942
1.82418 0.125995 1.75945 1.39288 0.0966594 0.589805 0.0394914 0.288532
1.81887 0.155937 1.7661 1.36464 0.0754483 0.586007 -0.0186125 0.288532
1.81441 0.186341 1.77681 1.36505 0.0676044 0.540276 -0.0272099 0.304969
1.81133 0.215698 1.78764 1.35808 0.0680355 0.512717 -0.0395203 0.296273
1.80894 0.242547 1.79672 1.35808 0.0680355 0.512717 -0.0395203 0.296273
1.80641 0.268773 1.80537 1.37269 0.0751205 0.470006 -0.0305157 0.291823
1.80341 0.294236 1.81678 1.37189 0.0885717 0.415279 0.00707448 0.285227
1.79912 0.316193 1.82776 1.37189 0.0885717 0.415279 0.00707448 0.285227
1.79455 0.336657 1.83996 1.35982 0.0836872 0.397251 -0.00130291 0.280735
1.78989 0.357057 1.84968 1.35955 0.0880006 0.361502 0.00691769 0.270694
1.78565 0.37672 1.8617 1.3813 0.151433 0.361502 0.00691769 0.270694
1.78105 0.394824 1.87772 1.38304 0.134651 0.337998 0.00324011 0.258145
1.77646 0.412394 1.89588 1.3592 0.102804 0.298516 0.0160767 0.254213
1.77194 0.428252 1.91463 1.3592 0.102804 0.298516 0.0160767 0.254213
1.76751 0.442512 1.93273 1.36069 0.0805875 0.282412 -0.0102291 0.249305
1.76316 0.456459 1.94806 1.35487 0.0853461 0.261933 -0.0132203 0.244713
1.75891 0.470364 1.96865 1.35487 0.0853461 0.261933 -0.0132203 0.244713
1.75578 0.483774 1.99441 1.33437 0.0616292 0.243408 -0.0141325 0.238695
1.75217 0.496498 2.0162 1.33502 0.0454873 0.264377 -0.0395117 0.233725
1.74841 0.509168 2.0343 1.33502 0.0454873 0.264377 -0.0395117 0.228385
1.74467 0.522433 2.05391 1.33543 0.0309807 0.260589 -0.0418317 0.228385
1.74073 0.536356 2.07358 1.33567 0.0179373 0.261903 -0.0581311 0.222453
1.73693 0.550247 2.09401 1.30831 -0.0256475 0.296905 -0.092724 0.216886
1.73355 0.565581 2.115 1.30831 -0.0256475 0.296905 -0.092724 0.216886
1.72977 0.581632 2.13369 1.29983 -0.0447506 0.313301 -0.114638 0.21441
1.72595 0.5984 2.14928 1.2997 -0.0483018 0.482756 -0.194336 0.215012
1.7222 0.62017 2.16797 1.30973 -0.0388012 0.482756 -0.194336 0.215012
1.71762 0.645652 2.18594 1.30993 -0.0315626 0.773626 -0.3008 0.215869
1.71042 0.678729 2.20265 1.3101 -0.0229845 0.755278 -0.232939 0.222425
1.70038 0.716885 2.21594 1.36521 0.0256657 0.755278 -0.232939 0.222425
1.68813 0.755763 2.24048 1.3647 0.0453952 0.724317 -0.161403 0.241558
1.67383 0.792724 2.26384 1.36811 0.150069 0.699875 -0.0685691 0.266597
1.65806 0.822358 2.28325 1.36811 0.150069 0.699875 -0.0685691 0.266597
1.63713 0.8561 2.31788 1.37952 0.260564 0.673871 0.0431777 0.293046
1.61483 0.88429 2.35293 1.37071 0.303499 0.655999 0.108735 0.322508
1.59088 0.907561 2.37557 1.33456 0.288152 0.655999 0.108735 0.327567
1.5638 0.929774 2.41015 1.32592 0.325625 0.632889 0.154568 0.327567
1.53636 0.9493 2.438 1.32363 0.334815 0.601966 0.181751 0.304561
1.50852 0.966054 2.46699 1.31592 0.329251 0.601966 0.181751 0.304561
1.48064 0.981051 2.49481 1.3221 0.303513 0.593703 0.175532 0.291956
1.45209 0.995386 2.52613 1.31714 0.250909 0.59149 0.147044 0.285612
1.42462 1.0092 2.55272 1.31714 0.250909 0.59149 0.147044 0.288968
1.39626 1.02267 2.58161 1.2988 0.201552 0.589923 0.116376 0.288968
1.36872 1.03585 2.60363 1.29914 0.19937 0.624529 0.0507457 0.296935
1.34046 1.05073 2.63047 1.29914 0.19937 0.624529 0.0507457 0.308781
1.31187 1.06708 2.65508 1.31562 0.201302 0.639776 -0.0286968 0.308781
1.28342 1.08448 2.68201 1.31405 0.211277 0.642541 -0.0981214 0.306803
1.25602 1.10451 2.70463 1.3844 0.204225 0.642541 -0.0981214 0.300715
1.2292 1.12497 2.72707 1.38453 0.20333 0.624599 -0.0790175 0.300715
1.20185 1.14428 2.74803 1.40144 0.203049 0.615755 -0.0531426 0.301409
1.17959 1.15783 2.76252 1.41667 0.223668 0.601978 -0.0165028 0.299128
1.14663 1.17598 2.78723 1.41667 0.223668 0.601978 -0.0165028 0.299128
1.11775 1.18945 2.80784 1.39621 0.230529 0.617534 0.0521561 0.298913
1.08801 1.20094 2.83302 1.38907 0.270219 0.573518 0.120178 0.301334
1.05758 1.20835 2.85353 1.3919 0.264165 0.573518 0.120178 0.301334
1.02798 1.21316 2.87151 1.37898 0.324936 0.51411 0.201052 0.305224
0.999877 1.21525 2.88796 1.34294 0.378021 0.443419 0.242439 0.298476
0.974012 1.21321 2.90466 1.34294 0.378021 0.443419 0.242439 0.298476
0.94931 1.20907 2.92389 1.32567 0.434727 0.380751 0.292303 0.274584
0.925745 1.20315 2.94902 1.28341 0.489957 0.323849 0.345326 0.255211
0.90526 1.19373 2.96605 1.28341 0.489957 0.323849 0.345326 0.255211
0.88584 1.18288 2.97613 1.29911 0.488793 0.299451 0.338118 0.241136
0.866856 1.17161 2.98877 1.28573 0.522988 0.282784 0.399795 0.237564
0.850027 1.15934 2.99659 1.30931 0.469013 0.282784 0.399795 0.237564
0.832395 1.14544 3.00718 1.30645 0.476925 0.284533 0.413864 0.236276
0.814792 1.13163 3.01695 1.29999 0.494281 0.280048 0.424112 0.240994
0.797294 1.11675 3.02591 1.32578 0.450724 0.280048 0.424112 0.240994
0.780219 1.10079 3.03582 1.33091 0.435352 0.296258 0.432974 0.247139
0.762816 1.08499 3.04679 1.36188 0.378766 0.305584 0.393731 0.255503
0.74521 1.06991 3.05117 1.36188 0.378766 0.305584 0.393731 0.255503
0.72742 1.05546 3.05416 1.3461 0.35044 0.334867 0.424002 0.265508
0.708421 1.04044 3.06095 1.35185 0.327563 0.348803 0.423292 0.274705
0.688871 1.02458 3.06672 1.35185 0.327563 0.348803 0.423292 0.274705
0.669094 1.0082 3.06955 1.40481 0.220092 0.325815 0.382725 0.284088
0.649916 0.992143 3.07039 1.40773 0.200584 0.450906 0.385621 0.29326
0.629613 0.976762 3.07091 1.42645 0.162854 0.450906 0.385621 0.29326
0.606795 0.961468 3.06605 1.42956 0.132818 0.509634 0.433014 0.300942
0.581947 0.945815 3.05852 1.42615 0.0453402 0.573229 0.381428 0.305596
0.554242 0.930952 3.04866 1.42615 0.0453402 0.573229 0.381428 0.305596
0.524042 0.918041 3.03971 1.43239 -0.00795551 0.618474 0.282315 0.315119
0.492709 0.907797 3.02981 1.43136 -0.0549014 0.637552 0.182029 0.327787
0.459757 0.902315 3.01779 1.43136 -0.0549014 0.637552 0.182029 0.327787
0.427244 0.899174 3.00943 1.42129 -0.114662 0.65929 0.0664391 0.344079
0.393822 0.900058 3.00136 1.41603 -0.167525 0.672484 -0.0295451 0.331547
0.360555 0.905847 2.99044 1.43622 -0.170035 0.672484 -0.0295451 0.331547
0.327234 0.913805 2.97842 1.43114 -0.208477 0.6891 -0.10743 0.320839
0.294037 0.924218 2.96911 1.43278 -0.201837 0.721987 -0.16635 0.315698
0.260626 0.938308 2.96295 1.43278 -0.201837 0.721987 -0.16635 0.315698
0.226609 0.95433 2.95541 1.43087 -0.214995 0.750622 -0.199322 0.317132
0.192202 0.971335 2.94593 1.45785 -0.165517 0.749714 -0.181792 0.32462
0.157023 0.989582 2.9394 1.45785 -0.165517 0.749714 -0.181792 0.32462
0.121728 1.00692 2.92991 1.42333 -0.0976117 0.65794 0.00740492 0.333661
0.0885347 1.0192 2.92764 1.42469 -0.0751262 0.570647 0.0536003 0.342151
0.0579424 1.0252 2.93159 1.44513 -0.00746278 0.575318 0.0845907 0.342151
0.0294398 1.02926 2.93325 1.44456 0.0414032 0.462066 0.0865295 0.286
0.0033032 1.03238 2.93083 1.44485 0.0295374 0.206799 -0.0193857 0.291896
-0.0131528 1.03452 2.928 1.40834 0.0541609 0.206799 -0.0193857 0.291896
-0.0216212 1.03778 2.92909 1.40243 0.139761 0.226501 0.0670258 0.245263
-0.0312698 1.03904 2.93593 1.43181 0.210954 0.128434 0.0734532 0.202656
-0.0401633 1.03812 2.93812 1.43181 0.210954 0.128434 0.0734532 0.202656
-0.0465872 1.03626 2.94468 1.35691 0.311491 0.0240372 0.110593 0.168288
-0.0509736 1.03252 2.94769 1.31452 0.458535 -0.0474099 0.253256 0.160838
-0.0519207 1.02361 2.95592 1.31452 0.458535 -0.0474099 0.253256 0.160838
-0.0533958 1.01254 2.95953 1.29599 0.508555 -0.0577547 0.30451 0.159559
-0.0543468 0.999392 2.96084 1.29077 0.521671 -0.0485976 0.319794 0.158994
-0.0559606 0.985457 2.96624 1.33413 0.485222 -0.0422626 0.277764 0.158994
-0.0574406 0.971513 2.97078 1.33204 0.490911 -0.028384 0.28586 0.157299
-0.059637 0.958242 2.96881 1.33563 0.492628 0.0135272 0.321763 0.170257
-0.0629122 0.944119 2.96813 1.33563 0.492628 0.0135272 0.321763 0.170257
-0.0671338 0.929447 2.96718 1.36521 0.414894 0.0711898 0.299447 0.192309
-0.0728069 0.915114 2.96441 1.3865 0.336979 0.171801 0.29818 0.212534
-0.0814976 0.902306 2.95726 1.3865 0.336979 0.171801 0.29818 0.212534
-0.0933685 0.89078 2.9537 1.40431 0.255962 0.20481 0.268888 0.232934
-0.107232 0.88036 2.95122 1.4124 0.206677 0.250844 0.224902 0.245694
-0.121765 0.870935 2.9458 1.457 0.180121 0.250844 0.224902 0.245694
-0.137267 0.862278 2.93903 1.4613 0.141089 0.313079 0.167925 0.237181
-0.153467 0.855512 2.93431 1.49143 0.122739 0.348173 0.113848 0.236375
-0.171684 0.853213 2.92508 1.49143 0.122739 0.348173 0.113848 0.239066
-0.190104 0.85243 2.92228 1.49201 0.115567 0.363937 0.0857518 0.239066
-0.208816 0.85183 2.91604 1.49254 0.108466 0.435825 0.0723671 0.238072
-0.229917 0.853017 2.91018 1.49254 0.108466 0.435825 0.0723671 0.233904
-0.252052 0.85537 2.90154 1.47108 0.110459 0.551587 0.0971821 0.233904
-0.27728 0.858343 2.89365 1.47153 0.104306 0.706912 0.137694 0.237232
-0.309281 0.862479 2.88503 1.44795 0.116847 0.706912 0.137694 0.245852
-0.34508 0.866953 2.87753 1.44942 0.0969191 0.952502 0.219362 0.245852
-0.38681 0.87233 2.86719 1.45127 0.0634976 1.05435 0.144462 0.265012
-0.435099 0.880529 2.8512 1.43933 0.0233799 0.952354 -0.0500195 0.29065
-0.483675 0.894136 2.84151 1.43933 0.0233799 0.952354 -0.0500195 0.29065
-0.529704 0.911554 2.83517 1.43893 -0.0410674 0.84244 -0.130974 0.33814
-0.571837 0.930583 2.8303 1.43449 -0.120173 0.713557 -0.228836 0.33814
-0.607199 0.951129 2.82423 1.30346 0.18688 0.665394 0.0907069 0.394198
-0.639677 0.965294 2.85155 1.30029 0.207778 0.494964 0.0863944 0.379571
-0.672508 0.972711 2.87295 1.30365 0.185567 0.396973 0.0489075 0.335782
-0.6992 0.977849 2.88076 1.30365 0.185567 0.396973 0.0489075 0.335782
-0.719142 0.981483 2.8983 1.30576 0.170047 0.306667 0.0194575 0.280346
-0.736175 0.984962 2.91883 1.22692 0.301285 0.182847 0.0598598 0.256628
-0.748336 0.985915 2.9468 1.22692 0.301285 0.182847 0.0598598 0.256628
-0.756934 0.985146 2.97667 0.82741 0.944842 -0.0866363 0.504661 0.243689
-0.763463 0.976072 3.02335 0.810773 0.959157 -0.111349 0.515086 0.222158
-0.766716 0.958518 3.05676 0.84044 0.892968 -0.0798899 0.449761 0.222158
-0.767715 0.937193 3.08661 0.800263 0.929146 -0.104783 0.493299 0.223019
-0.766731 0.915082 3.11489 0.801475 0.9281 -0.0746104 0.493089 0.2273
-0.765105 0.89188 -3.13979 1.00574 0.744051 0.0278785 0.280269 0.2273
-0.766082 0.873199 -3.11473 1.01573 0.730359 0.0209796 0.415676 0.23781
-0.769023 0.85741 -3.08806 1.16154 0.396326 0.140332 0.257398 0.246431
-0.77409 0.842194 -3.07208 1.16154 0.396326 0.140332 0.257398 0.246431
