state No tNow cmdX cmdY cmdZ cmdYaw realX realY realZ realYaw aimX aimY aimZ aimYaw ubarX ubarY ubarZ uresX uresY uresZ setVx setVy setVz roll pitch yaw SAFE_DS ALPHA_V
55 0 40.8502 15.1236 11.999 37970 1.06976 0.0150761 -0.117097 1.00831 -0.000538527 0.0418681 0.0418681 1 0 0.464235 0.688929 -0.011626 0.22413 0.363788 -0.011626 0 0 0 -0.0183636 -0.0196403 0.0012575 0.3 0.3
55 1 40.8502 -4.36214 -4.88227 35340.8 0.00990933 -0.220364 0.413628 1.01008 -0.00372513 -0.275213 0.191477 1 0 -0.512325 -0.796739 -0.0139626 -0.625417 -0.541807 -0.0139626 0 0 0 0.0924943 -0.0613317 0.00462242 0.3 0.3
55 2 40.8502 -2.87826 2.6587 37279.6 1.18081 0.484686 -0.169328 1.01138 0.0034288 0.191477 -0.275213 1 0 -0.917531 -0.599081 -0.0146842 -0.258454 -0.672386 -0.0146842 0 0 0 0.0504824 -0.0322077 -0.0076739 0.3 0.3
55 0 40.9002 15.8699 10.8416 37766.6 -0.434255 0.0302318 -0.10344 1.00843 0.000382825 0.0627799 0.0627799 1 0 0.473636 0.700877 -0.012388 0.256612 0.418817 -0.012388 0 0 0 -0.0186769 -0.0165979 -0.000610703 0.3 0.3
55 1 40.9002 -3.44584 -4.03611 35357.4 0.0823049 -0.251714 0.399516 1.01004 -0.00312038 -0.296125 0.170565 1 0 -0.492842 -0.806559 -0.0138519 -0.601745 -0.61229 -0.0138519 0 0 0 0.107286 -0.0539696 0.00335347 0.3 0.3
55 2 40.9002 -3.99131 2.9258 37482.5 0.607014 0.476191 -0.192027 1.01087 0.00108692 0.170565 -0.296125 1 0 -0.936779 -0.594182 -0.0126706 -0.315945 -0.717508 -0.0126706 0 0 0 0.0604284 -0.0299755 -0.00308111 0.3 0.3
55 0 40.9502 17.6426 8.5405 37895.2 -0.66335 0.0451156 -0.0894681 1.00852 0.00135897 0.0836576 0.0836576 1 0 0.483355 0.712147 -0.0123809 0.32115 0.514515 -0.0123809 0 0 0 -0.0270347 -0.00756165 -0.00261599 0.3 0.3
55 1 40.9502 -2.6151 -3.41123 35045.3 1.43444 -0.283331 0.383933 1.01026 -0.00490387 -0.317003 0.149688 1 0 -0.475934 -0.816909 -0.015469 -0.567265 -0.68527 -0.015469 0 0 0 0.119935 -0.0469478 0.0070089 0.3 0.3
55 2 40.9502 -5.64898 2.94426 37299.3 1.30784 0.467471 -0.216131 1.01032 -0.00182717 0.149688 -0.317003 1 0 -0.959108 -0.590358 -0.0116881 -0.394661 -0.759634 -0.0116881 0 0 0 0.0704928 -0.0388394 0.00228761 0.3 0.3
55 0 41.0002 21.3317 3.41346 38051.9 0.474897 0.0600171 -0.0753179 1.00846 0.000101684 0.104524 0.104524 1 0 0.492722 0.722792 -0.0115335 0.462164 0.709293 -0.0115335 0 0 0 -0.046002 -0.00210676 -0.000154955 0.3 0.3
55 1 41.0002 -1.30519 -2.89474 35256.1 0.24522 -0.315444 0.366648 1.0105 -0.00387256 -0.337869 0.128821 1 0 -0.453856 -0.820037 -0.0158736 -0.511982 -0.751615 -0.0158736 0 0 0 0.135495 -0.0336003 0.005484 0.3 0.3
55 2 41.0002 -7.48983 2.44073 37206 1.12849 0.458301 -0.241965 1.0098 -0.00374878 0.128821 -0.337869 1 0 -0.975048 -0.57797 -0.0111415 -0.491816 -0.780161 -0.0111415 0 0 0 0.08018 -0.0549279 0.00530264 0.3 0.3
55 0 41.0502 19.8312 6.97788 37831.1 -0.807268 0.0751483 -0.0600974 1.00847 0.00116954 0.125327 0.125327 1 0 0.501529 0.731446 -0.0119203 0.501529 0.731446 -0.0119203 0 0 0 -0.0694321 0.01292 -0.00278925 0.3 0.3
55 1 41.0502 0.407178 -2.83213 35668.7 0.959485 -0.347974 0.347141 1.0104 -0.00443683 -0.358673 0.108018 1 0 -0.435332 -0.823654 -0.0140609 -0.444649 -0.814686 -0.0140609 0 0 0 0.156032 -0.0262368 0.00685036 0.3 0.3
55 2 41.0502 -9.45841 1.44139 37429.3 0.230942 0.448258 -0.26952 1.00912 -0.00377169 0.108018 -0.358673 1 0 -0.996282 -0.569434 -0.00935603 -0.612026 -0.785113 -0.00935603 0 0 0 0.0894647 -0.0725189 0.00430837 0.3 0.3
55 0 41.1003 19.1639 7.61754 37853.9 -3.79823 0.0908617 -0.043221 1.00851 0.00603839 0.146087 0.146087 1 0 0.508997 0.736937 -0.0121087 0.508997 0.736937 -0.0121087 0 0 0 -0.0995422 0.0488104 -0.0145273 0.3 0.3
55 1 41.1003 -0.55906 -4.62013 35280.7 2.06243 -0.379721 0.325151 1.01038 -0.00609289 -0.379432 0.0872582 1 0 -0.414648 -0.819557 -0.0144446 -0.414648 -0.819557 -0.0144446 0 0 0 0.168121 -0.00931316 0.0114445 0.3 0.3
55 2 41.1003 -11.3435 -0.424647 37414.6 0.300584 0.436903 -0.299084 1.00833 -0.00412686 0.0872582 -0.379432 1 0 -1.00953 -0.551728 -0.00769719 -0.74237 -0.749268 -0.00769719 0 0 0 0.0929957 -0.0944447 0.00387398 0.3 0.3
55 0 41.1503 18.7191 8.04047 38011 -1.80572 0.107717 -0.024711 1.00844 0.00698261 0.166794 0.166794 1 0 0.514286 0.739415 -0.0114334 0.514286 0.739415 -0.0114334 0 0 0 -0.088027 0.0391119 -0.0157043 0.3 0.3
55 1 41.1503 -0.375919 -5.98264 35504.3 0.238798 -0.411125 0.300277 1.01021 -0.00381449 -0.400139 0.0665517 1 0 -0.39537 -0.811381 -0.0134448 -0.39537 -0.811381 -0.0134448 0 0 0 0.175903 0.00867635 0.00842375 0.3 0.3
55 2 41.1503 -12.799 -3.04946 37353.6 -1.10941 0.423632 -0.330727 1.0075 -0.00237627 0.0665517 -0.400139 1 0 -1.02085 -0.531809 -0.00636208 -0.874124 -0.673934 -0.00636208 0 0 0 0.0920996 -0.127528 -0.0011175 0.3 0.3
55 0 41.2002 18.4184 8.92752 37685.1 -2.28634 0.125676 -0.00400719 1.00856 0.00780955 0.187377 0.187377 1 0 0.517274 0.737736 -0.0125905 0.517274 0.737736 -0.0125905 0 0 0 -0.0976202 0.0501348 -0.0180923 0.3 0.3
55 1 41.2002 -0.624214 -7.16327 35501.4 1.37593 -0.441381 0.272548 1.00993 -0.00416796 -0.420722 0.0459685 1 0 -0.376027 -0.796332 -0.012493 -0.376027 -0.796332 -0.012493 0 0 0 0.175188 0.0209271 0.0102063 0.3 0.3
55 2 41.2002 -10.2472 -4.6468 37545.4 -1.17203 0.40781 -0.36432 1.00647 -0.000720598 0.0459685 -0.420722 1 0 -1.02559 -0.506342 -0.00394686 -0.899189 -0.601139 -0.00394686 0 0 0 0.086933 -0.140245 -0.00466367 0.3 0.3
55 0 41.2502 17.6599 9.49689 37935.2 -0.231158 0.145313 0.018465 1.0086 0.00538488 0.207905 0.207905 1 0 0.51723 0.732871 -0.0122851 0.51723 0.732871 -0.0122851 0 0 0 -0.0951545 0.0432402 -0.0128437 0.3 0.3
55 1 41.2502 -0.747135 -8.37585 35469.5 0.820878 -0.470431 0.242047 1.00958 -0.00366436 -0.44125 0.0254401 1 0 -0.362858 -0.780696 -0.0116872 -0.362858 -0.780696 -0.0116872 0 0 0 0.161715 0.0270298 0.0095439 0.3 0.3
55 2 41.2502 -8.25557 -4.36542 37394.8 -1.09742 0.388932 -0.399591 1.00545 0.000739715 0.0254401 -0.44125 1 0 -1.03166 -0.484548 -0.00244224 -0.890131 -0.590222 -0.00244224 0 0 0 0.0612475 -0.171533 -0.00675312 0.3 0.3
55 0 41.3002 17.54 10.3984 38119 -4.71783 0.166081 0.0432985 1.00845 0.0111625 0.228343 0.228343 1 0 0.514832 0.723561 -0.0110243 0.514832 0.723561 -0.0110243 0 0 0 -0.0872692 0.0444745 -0.0242945 0.3 0.3
55 1 41.3002 -0.878182 -9.50281 35204.7 1.17644 -0.498308 0.208957 1.00941 -0.00411168 -0.461688 0.00500255 1 0 -0.346552 -0.755529 -0.0123208 -0.346552 -0.755529 -0.0123208 0 0 0 0.154684 0.0262688 0.0102846 0.3 0.3
55 2 41.3002 -6.9077 -4.8528 37733.8 -1.23944 0.366631 -0.435949 1.0041 0.00252522 0.00500255 -0.461688 1 0 -1.02362 -0.452611 0.000988774 -0.872016 -0.56565 0.000988774 0 0 0 0.0390183 -0.182076 -0.00863485 0.3 0.3
55 0 41.3503 18.4026 8.87868 38269.5 -0.674453 0.188342 0.0698176 1.00805 0.0129924 0.248698 0.248698 1 0 0.513518 0.716182 -0.00892416 0.513518 0.716182 -0.00892416 0 0 0 -0.0845645 0.0500397 -0.0281345 0.3 0.3
55 1 41.3503 -3.22253 -7.98878 35404.3 0.249506 -0.524528 0.173675 1.00914 -0.00280834 -0.482043 -0.0153525 1 0 -0.339001 -0.734406 -0.0117998 -0.339001 -0.734406 -0.0117998 0 0 0 0.140415 0.0292025 0.00768492 0.3 0.3
55 2 41.3503 -5.5677 -5.36008 38059.6 0.565035 0.340863 -0.472784 1.00224 0.000867444 -0.0153525 -0.482043 1 0 -1.01207 -0.42224 0.00615544 -0.854256 -0.540127 0.00615544 0 0 0 0.0234278 -0.180691 -0.00386459 0.3 0.3
55 0 41.4003 14.1077 14.5579 37943.3 -2.4678 0.211915 0.0977107 1.00759 0.00922885 0.268918 0.268918 1 0 0.501709 0.695856 -0.00860601 0.501709 0.695856 -0.00860601 0 0 0 -0.0839203 0.0487041 -0.0205249 0.3 0.3
55 1 41.4003 0.83213 -15.0692 35309.5 1.47915 -0.549119 0.136583 1.00904 -0.00411983 -0.502264 -0.0355732 1 0 -0.323755 -0.696076 -0.0118781 -0.323755 -0.696076 -0.0118781 0 0 0 0.136778 0.0263365 0.0100637 0.3 0.3
55 2 41.4003 -4.02466 -5.97668 38186 -0.610855 0.311279 -0.509936 0.999853 0.00209557 -0.0355732 -0.502264 1 0 -0.991513 -0.388821 0.0120331 -0.832844 -0.508047 0.0120331 0 0 0 0.00494052 -0.166305 -0.00461745 0.3 0.3
55 0 41.4502 16.2388 11.6914 38004.7 -0.732286 0.236795 0.127118 1.00715 0.00742541 0.289025 0.289025 1 0 0.491329 0.677779 -0.00783967 0.491329 0.677779 -0.00783967 0 0 0 -0.0710218 0.0358127 -0.0161351 0.3 0.3
55 1 41.4502 -2.33302 -11.7208 35657.6 0.848942 -0.572708 0.0979433 1.00863 -0.00421388 -0.52237 -0.0556798 1 0 -0.318613 -0.665347 -0.0100152 -0.318613 -0.665347 -0.0100152 0 0 0 0.120177 0.0182617 0.00954205 0.3 0.3
55 2 41.4502 -2.9618 -6.45475 37268.8 0.190131 0.278951 -0.546737 0.997904 0.00153201 -0.0556798 -0.52237 1 0 -0.97474 -0.364443 0.0127815 -0.817145 -0.483737 0.0127815 0 0 0 -0.00743122 -0.163989 -0.00246369 0.3 0.3
55 0 41.5002 15.4507 13.186 37394.9 -1.23476 0.26237 0.157886 1.00723 0.00711146 0.309009 0.309009 1 0 0.479273 0.656897 -0.0104933 0.479273 0.656897 -0.0104933 0 0 0 -0.0466234 0.0276205 -0.0148723 0.3 0.3
55 1 41.5002 -2.34095 -13.2864 35142.9 0.59464 -0.594688 0.0582484 1.00847 -0.00351248 -0.542355 -0.0756642 1 0 -0.310946 -0.627565 -0.0110664 -0.310946 -0.627565 -0.0110664 0 0 0 0.0794932 0.0329807 0.00834317 0.3 0.3
55 2 41.5002 -1.82286 -6.68121 37443.8 -1.11958 0.243603 -0.583012 0.996073 0.0033938 -0.0756642 -0.542355 1 0 -0.942885 -0.331014 0.0146525 -0.792055 -0.446393 0.0146525 0 0 0 -0.0197031 -0.144879 -0.00537596 0.3 0.3
55 0 41.5503 14.2844 13.8189 37779 0.93711 0.289435 0.189448 1.00736 0.00308308 0.328878 0.328878 1 0 0.46434 0.634317 -0.0109437 0.46434 0.634317 -0.0109437 0 0 0 -0.0532641 0.0230304 -0.00678229 0.3 0.3
55 1 41.5503 -2.44503 -14.1059 35010.2 0.632225 -0.615523 0.0179158 1.00861 -0.00352794 -0.562223 -0.095533 1 0 -0.306505 -0.589978 -0.0127425 -0.306505 -0.589978 -0.0127425 0 0 0 0.0817975 0.014827 0.00766876 0.3 0.3
55 2 41.5503 -0.819805 -7.02327 37339.3 -0.52264 0.20579 -0.618485 0.994473 0.00368343 -0.095533 -0.562223 1 0 -0.90934 -0.301446 0.0157263 -0.768212 -0.4108 0.0157263 0 0 0 -0.0340405 -0.120599 -0.00532605 0.3 0.3
55 0 41.6003 14.731 14.2863 37518.4 -4.0249 0.316306 0.221695 1.00778 0.00884734 0.348572 0.348572 1 0 0.449247 0.610086 -0.013014 0.449247 0.610086 -0.013014 0 0 0 -0.0237582 0.0203266 -0.0179386 0.3 0.3
55 1 41.6003 -2.75808 -14.4405 34857.2 0.633567 -0.63516 -0.0221733 1.00912 -0.00337514 -0.581917 -0.115227 1 0 -0.303373 -0.552077 -0.0153143 -0.303373 -0.552077 -0.0153143 0 0 0 0.0563236 0.0167061 0.00722381 0.3 0.3
55 2 41.6003 -0.102683 -7.17652 37300.1 -0.0281276 0.166222 -0.652728 0.993108 0.00284268 -0.115227 -0.581917 1 0 -0.871406 -0.272564 0.0164491 -0.743002 -0.373596 0.0164491 0 0 0 -0.0384686 -0.106759 -0.00363888 0.3 0.3
55 0 41.6502 13.611 14.6015 37552.7 -0.382951 0.344272 0.254033 1.0084 0.00657094 0.368118 0.368118 1 0 0.43195 0.585355 -0.0148772 0.43195 0.585355 -0.0148772 0 0 0 -0.0124619 0.0152897 -0.0132379 0.3 0.3
55 1 41.6502 -3.01627 -15.1773 34840.9 -0.124751 -0.653831 -0.0622469 1.00994 -0.00213894 -0.601464 -0.134773 1 0 -0.302609 -0.514928 -0.018022 -0.302609 -0.514928 -0.018022 0 0 0 0.0483471 0.00515315 0.00440375 0.3 0.3
55 2 41.6502 0.700257 -7.54952 37132.3 0.276306 0.125344 -0.685838 0.992104 0.00226492 -0.134773 -0.601464 1 0 -0.834454 -0.248819 0.0160882 -0.720211 -0.34025 0.0160882 0 0 0 -0.0552854 -0.1094 -0.00151045 0.3 0.3
55 0 41.7002 13.3941 14.99 37861.2 3.2665 0.372221 0.2861 1.00892 -0.00105128 0.387509 0.387509 1 0 0.414182 0.560588 -0.0150813 0.414182 0.560588 -0.0150813 0 0 0 -0.0067322 0.0135838 0.00205689 0.3 0.3
55 1 41.7002 -3.53157 -15.2549 35142.8 1.59306 -0.671153 -0.101424 1.01075 -0.00406879 -0.620854 -0.154163 1 0 -0.303014 -0.478179 -0.0191231 -0.303014 -0.478179 -0.0191231 0 0 0 0.0245836 0.00846656 0.00824236 0.3 0.3
55 2 41.7002 1.47954 -7.37819 37763.8 0.408545 0.0831495 -0.717159 0.990847 0.000944512 -0.154163 -0.620854 1 0 -0.792249 -0.225098 0.0191081 -0.695074 -0.304422 0.0191081 0 0 0 -0.0552247 -0.0811726 0.000351865 0.3 0.3
55 0 41.7502 12.8363 15.2842 37519.7 2.02727 0.400377 0.317748 1.00966 -0.00407589 0.40673 0.40673 1 0 0.395596 0.536065 -0.0172462 0.395596 0.536065 -0.0172462 0 0 0 0.00749881 -0.00581549 0.00813009 0.3 0.3
55 1 41.7502 -3.18335 -15.5483 35745 -1.10212 -0.688456 -0.139716 1.01105 -0.000903797 -0.640075 -0.173384 1 0 -0.302456 -0.441941 -0.0169543 -0.302456 -0.441941 -0.0169543 0 0 0 0.0173286 0.00108561 0.00181707 0.3 0.3
55 2 41.7502 1.8714 -7.74289 37048.2 0.542672 0.0403625 -0.747195 0.99005 0.000227473 -0.173384 -0.640075 1 0 -0.747948 -0.202474 0.0179108 -0.66883 -0.26842 0.0179108 0 0 0 -0.0703967 -0.0709678 0.00204451 0.3 0.3
55 0 41.8002 13.0575 15.4931 37478.1 0.510596 0.427822 0.348908 1.0106 -0.00359589 0.425774 0.425774 1 0 0.377739 0.511894 -0.0195446 0.377739 0.511894 -0.0195446 0 0 0 0.0154819 -0.00916633 0.00712113 0.3 0.3
55 1 41.8002 -3.64521 -15.5245 35354.3 -0.452138 -0.705039 -0.176634 1.01129 0.000144136 -0.65912 -0.192429 1 0 -0.302422 -0.407336 -0.0169926 -0.302422 -0.407336 -0.0169926 0 0 0 0.00596454 -0.00456328 -0.000301883 0.3 0.3
55 2 41.8002 2.26343 -7.51121 37378 0.839102 -0.00272382 -0.77529 0.989314 -0.000870831 -0.192429 -0.65912 1 0 -0.702002 -0.182013 0.0186232 -0.642096 -0.233078 0.0186232 0 0 0 -0.081495 -0.0594565 0.00416864 0.3 0.3
55 0 41.8502 12.5328 15.4775 37686.7 3.24206 0.455033 0.379054 1.01152 -0.00780051 0.44463 0.44463 1 0 0.359861 0.489026 -0.0206863 0.359861 0.489026 -0.0206863 0 0 0 0.0186793 -0.00580116 0.0155477 0.3 0.3
55 1 41.8502 -3.91442 -15.5596 35271.5 0.611076 -0.720877 -0.211966 1.01152 -0.000917181 -0.677975 -0.211284 1 0 -0.305144 -0.37692 -0.0172833 -0.305144 -0.37692 -0.0172833 0 0 0 -0.00911379 0.000971772 0.00182995 0.3 0.3
55 2 41.8502 2.8926 -7.49398 37099.6 1.01909 -0.0459121 -0.801435 0.988906 -0.00217054 -0.211284 -0.677975 1 0 -0.659886 -0.16887 0.0175823 -0.619718 -0.20395 0.0175823 0 0 0 -0.0883709 -0.041231 0.0061695 0.3 0.3
55 0 41.9002 12.4859 15.4519 38333.2 1.89977 0.481658 0.408115 1.01185 -0.00843949 0.46329 0.46329 1 0 0.342428 0.467451 -0.0182569 0.342428 0.467451 -0.0182569 0 0 0 0.0282979 -0.012961 0.0166978 0.3 0.3
55 1 41.9002 -3.36442 -15.5979 35509.9 -0.0387415 -0.737158 -0.245822 1.01153 -0.000532081 -0.696635 -0.229945 1 0 -0.30467 -0.346568 -0.0161853 -0.30467 -0.346568 -0.0161853 0 0 0 -0.0073271 -0.00714485 0.00109035 0.3 0.3
55 2 41.9002 2.88379 -7.19379 37360.8 0.577081 -0.0886753 -0.825383 0.988528 -0.00252613 -0.229945 -0.696635 1 0 -0.613615 -0.154585 0.0179484 -0.593499 -0.172564 0.0179484 0 0 0 -0.0894396 -0.021873 0.00603646 0.3 0.3
55 0 41.9503 12.2007 15.2634 37709.9 1.41093 0.507978 0.435903 1.01228 -0.00813013 0.481766 0.481766 1 0 0.325043 0.447571 -0.0193203 0.325043 0.447571 -0.0193203 0 0 0 0.0408468 -0.0210485 0.0158348 0.3 0.3
55 1 41.9503 -3.96394 -15.3694 35296.5 -0.650532 -0.752791 -0.277852 1.01155 0.000741633 -0.715112 -0.248421 1 0 -0.305839 -0.319861 -0.016279 -0.305839 -0.319861 -0.016279 0 0 0 -0.0134913 -0.00625896 -0.00144109 0.3 0.3
55 2 41.9503 2.83254 -7.02405 37117.6 1.3653 -0.130398 -0.847251 0.988411 -0.00411028 -0.248421 -0.715112 1 0 -0.570743 -0.145466 0.0168109 -0.570201 -0.145962 0.0168109 0 0 0 -0.0956752 -0.00717445 0.00857351 0.3 0.3
55 0 42.0002 12.0033 15.0008 38096.6 3.46781 0.533737 0.462055 1.0124 -0.0114071 0.499995 0.499995 1 0 0.30803 0.42989 -0.0179744 0.30803 0.42989 -0.0179744 0 0 0 0.0427152 -0.0332465 0.0221129 0.3 0.3
55 1 42.0002 -3.91524 -15.1921 35417.5 -1.00389 -0.768245 -0.307997 1.01146 0.00220239 -0.73334 -0.26665 1 0 -0.306007 -0.295054 -0.015605 -0.306007 -0.295054 -0.015605 0 0 0 -0.0186597 -0.0107046 -0.00430515 0.3 0.3
55 2 42.0002 3.52974 -6.03968 36970.5 0.199967 -0.170997 -0.866822 0.988627 -0.00307734 -0.26665 -0.73334 1 0 -0.528048 -0.138521 0.01484 -0.528048 -0.138521 0.01484 0 0 0 -0.102461 -0.0043064 0.00638359 0.3 0.3
55 0 42.0502 11.8104 14.6935 37616.1 5.85455 0.55883 0.486411 1.01271 -0.0176915 0.518021 0.518021 1 0 0.291654 0.414766 -0.0193253 0.291654 0.414766 -0.0193253 0 0 0 0.0449651 -0.0512282 0.0342533 0.3 0.3
55 1 42.0502 -3.74665 -14.9595 35180.5 0.432097 -0.783786 -0.336262 1.01149 0.000743482 -0.751366 -0.284676 1 0 -0.306084 -0.273501 -0.016251 -0.306084 -0.273501 -0.016251 0 0 0 -0.0278589 -0.00406972 -0.00143042 0.3 0.3
55 2 42.0502 3.81382 -5.30476 37183.9 -1.21343 -0.210473 -0.884042 0.988929 -0.000109283 -0.284676 -0.751366 1 0 -0.487265 -0.135571 0.0139881 -0.487265 -0.135571 0.0139881 0 0 0 -0.105111 0.000107579 0.000213209 0.3 0.3
55 0 42.1003 14.0797 13.3568 36912.6 -1.52839 0.58301 0.509937 1.0138 -0.00939865 0.535826 0.535826 1 0 0.280834 0.403945 -0.024438 0.280834 0.403945 -0.024438 0 0 0 0.0523993 -0.0428793 0.0176845 0.3 0.3
55 1 42.1003 -3.80106 -14.5899 35275.8 2.38095 -0.799051 -0.362512 1.01153 -0.00347632 -0.769171 -0.302481 1 0 -0.303348 -0.252091 -0.016305 -0.303348 -0.252091 -0.016305 0 0 0 -0.0244313 -0.00716205 0.00704071 0.3 0.3
55 2 42.1003 3.49013 -4.44988 37272.2 0.254777 -0.248109 -0.898746 0.989244 -0.000631058 -0.302481 -0.769171 1 0 -0.445262 -0.132552 0.0135014 -0.445262 -0.132552 0.0135014 0 0 0 -0.100629 0.00526295 0.000998692 0.3 0.3
55 0 42.1503 9.4054 15.8971 37825.2 -0.525451 0.606609 0.531605 1.01455 -0.0054564 0.553398 0.553398 1 0 0.261402 0.38891 -0.0243952 0.261402 0.38891 -0.0243952 0 0 0 0.0526363 -0.0324364 0.0100641 0.3 0.3
55 1 42.1503 -3.84471 -14.2506 35402.4 -0.56853 -0.81424 -0.386687 1.01146 -0.00137819 -0.786743 -0.320052 1 0 -0.307487 -0.240954 -0.0156891 -0.307487 -0.240954 -0.0156891 0 0 0 -0.0302469 -0.00492675 0.00283121 0.3 0.3
55 2 42.1503 4.14955 -3.61272 37037.7 -1.17347 -0.284313 -0.911162 0.989763 0.00130653 -0.320052 -0.786743 1 0 -0.416604 -0.144334 0.011705 -0.416604 -0.144334 0.011705 0 0 0 -0.0916221 0.0126989 -0.00319803 0.3 0.3
55 0 42.2002 12.663 13.0597 38164 0.358477 0.629651 0.551688 1.01492 -0.00435575 0.570707 0.570707 1 0 0.246778 0.379314 -0.0227143 0.246778 0.379314 -0.0227143 0 0 0 0.0501348 -0.0323226 0.00790493 0.3 0.3
55 1 42.2002 -3.75864 -13.8814 35611.9 0.992855 -0.829368 -0.408951 1.01113 -0.00254524 -0.804052 -0.337361 1 0 -0.304088 -0.225424 -0.013912 -0.304088 -0.225424 -0.013912 0 0 0 -0.0269287 -0.00783974 0.00519655 0.3 0.3
55 2 42.2002 3.82423 -2.94384 36898.2 -1.91245 -0.318824 -0.921416 0.990574 0.00383151 -0.337361 -0.804052 1 0 -0.37876 -0.147727 0.00913967 -0.37876 -0.147727 0.00913967 0 0 0 -0.0818426 0.0204931 -0.00850897 0.3 0.3
55 0 42.2502 11.9515 13.027 37933.2 1.79915 0.652042 0.570015 1.01513 -0.00632467 0.587779 0.587779 1 0 0.232737 0.372184 -0.0222653 0.232737 0.372184 -0.0222653 0 0 0 0.0587713 -0.0473069 0.0112676 0.3 0.3
55 1 42.2502 -3.86527 -13.3853 35417.9 -1.58371 -0.844424 -0.429251 1.01076 0.000951143 -0.821124 -0.354434 1 0 -0.302313 -0.214733 -0.0132075 -0.302313 -0.214733 -0.0132075 0 0 0 -0.0295084 -0.00567202 -0.00181881 0.3 0.3
55 2 42.2502 3.65638 -2.18863 36899.9 -0.567733 -0.351342 -0.929749 0.991611 0.00336488 -0.354434 -0.821124 1 0 -0.346994 -0.157077 0.00656171 -0.346994 -0.157077 0.00656171 0 0 0 -0.0763612 0.0217141 -0.00756458 0.3 0.3
55 0 42.3002 11.4216 12.9954 37752.7 2.95179 0.674246 0.587139 1.01536 -0.00893138 0.604596 0.604596 1 0 0.218402 0.366485 -0.0226412 0.218402 0.366485 -0.0226412 0 0 0 0.0354853 -0.0285429 0.0173611 0.3 0.3
55 1 42.3002 -3.75747 -12.9698 35461.1 0.993387 -0.859454 -0.447689 1.0103 -0.00101765 -0.837941 -0.371251 1 0 -0.299175 -0.205802 -0.0121719 -0.299175 -0.205802 -0.0121719 0 0 0 -0.028162 -0.00540856 0.00211168 0.3 0.3
55 2 42.3002 3.5539 -1.43797 37089.7 0.326438 -0.38197 -0.936286 0.992671 0.00157229 -0.371251 -0.837941 1 0 -0.316994 -0.16803 0.00498788 -0.316994 -0.16803 0.00498788 0 0 0 -0.0639047 0.0248042 -0.0039393 0.3 0.3
55 0 42.3502 11.71 12.5932 37613.2 2.02512 0.695467 0.602931 1.0157 -0.0095547 0.621145 0.621145 1 0 0.205239 0.362549 -0.0236949 0.205239 0.362549 -0.0236949 0 0 0 0.0377755 -0.0420125 0.0183236 0.3 0.3
55 1 42.3502 -3.61897 -12.5134 35275.6 0.882671 -0.874557 -0.464325 1.00995 -0.00210776 -0.85449 -0.387799 1 0 -0.298013 -0.202033 -0.0121717 -0.298013 -0.202033 -0.0121717 0 0 0 -0.0252389 -0.0102637 0.00434544 0.3 0.3
55 2 42.3502 3.39608 -0.846298 37077.2 1.05372 -0.41056 -0.941549 0.993754 -0.000789311 -0.387799 -0.85449 1 0 -0.293598 -0.18429 0.00331583 -0.293598 -0.18429 0.00331583 0 0 0 -0.0510095 0.0275989 0.000875188 0.3 0.3
55 0 42.4002 11.6697 12.411 37620 2.2438 0.715887 0.617731 1.01612 -0.0101326 0.637421 0.637421 1 0 0.192736 0.359601 -0.0246667 0.192736 0.359601 -0.0246667 0 0 0 0.0290073 -0.0396749 0.0196961 0.3 0.3
55 1 42.4002 -3.79909 -12.0918 35368.9 -0.584152 -0.88939 -0.479338 1.00959 -0.000439265 -0.870766 -0.404075 1 0 -0.29414 -0.197855 -0.0116214 -0.29414 -0.197855 -0.0116214 0 0 0 -0.0194202 -0.00698924 0.000946446 0.3 0.3
55 2 42.4002 3.25142 -0.352021 37185 3.15453 -0.437372 -0.945771 0.994766 -0.00579484 -0.404075 -0.870766 1 0 -0.269029 -0.198125 0.00227645 -0.269029 -0.198125 0.00227645 0 0 0 -0.0368441 0.0260635 0.0111125 0.3 0.3
55 0 42.4503 11.634 12.1291 37856.8 -0.631513 0.735748 0.631743 1.0164 -0.00574676 0.653429 0.653429 1 0 0.180617 0.357425 -0.0243212 0.180617 0.357425 -0.0243212 0 0 0 0.0255726 -0.0367277 0.0110268 0.3 0.3
55 1 42.4503 -3.52792 -11.7275 35226.3 -0.0359998 -0.90442 -0.492951 1.00935 -0.000234946 -0.886774 -0.420083 1 0 -0.29085 -0.196975 -0.0119112 -0.29085 -0.196975 -0.0119112 0 0 0 -0.0162622 -0.00506667 0.000511107 0.3 0.3
55 2 42.4503 3.08701 0.0653272 37223.8 2.59381 -0.462424 -0.949355 0.995678 -0.00817772 -0.420083 -0.886774 1 0 -0.249079 -0.21467 0.00148576 -0.249079 -0.21467 0.00148576 0 0 0 -0.0222141 0.0276582 0.016051 0.3 0.3
55 0 42.5002 11.7366 11.7903 37876.1 1.88505 0.754732 0.644786 1.01654 -0.00709299 0.669129 0.669129 1 0 0.16929 0.356199 -0.0238878 0.16929 0.356199 -0.0238878 0 0 0 0.0253515 -0.0437304 0.0136362 0.3 0.3
55 1 42.5002 -3.31101 -11.297 35472.1 1.27578 -0.919611 -0.505149 1.009 -0.0022864 -0.902474 -0.435784 1 0 -0.285195 -0.196406 -0.0108267 -0.285195 -0.196406 -0.0108267 0 0 0 -0.00791839 -0.00713063 0.0046011 0.3 0.3
